Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000158  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    59   12278   12279   58.00000   58.33333   59.00000    66   12466   65.50000   66.16667   66.50000
0000159  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    59   12278   12279   58.00000   58.66667   59.00000    66   12466   65.50000   66.16667   66.50000
0000160  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    60   12279   12280   59.00000   59.00000   60.00000    66   12467   65.50000   66.16667   66.50000
0000161  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    60   12279   12280   59.00000   59.33333   60.00000    66   12467   65.50000   66.16667   66.50000
0000162  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60   12279   12280   59.00000   59.66667   60.00000    66   12467   65.50000   66.16667   66.50000
0000163  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61   12280   12281   60.00000   60.00000   61.00000    66   12468   65.50000   66.16667   66.50000
0000164  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61   12280   12281   60.00000   60.33333   61.00000    66   12468   65.50000   66.16667   66.50000
0000165  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61   12280   12281   60.00000   60.66667   61.00000    66   12468   65.50000   66.16667   66.50000
0000166  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    62   12281   12282   61.00000   61.00000   62.00000    66   12469   65.50000   66.16667   66.50000
0000167  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    62   12281   12282   61.00000   61.33333   62.00000    66   12469   65.50000   66.16667   66.50000
0000168  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    62   12281   12282   61.00000   61.66667   62.00000    66   12469   65.50000   66.16667   66.50000
0000169  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    63   12282   12283   62.00000   62.00000   63.00000    66   12470   65.50000   66.16667   66.50000
0000170  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    63   12282   12283   62.00000   62.33333   63.00000    66   12470   65.50000   66.16667   66.50000
0000171  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    63   12282   12283   62.00000   62.66667   63.00000    66   12470   65.50000   66.16667   66.50000
0000172  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    64   12283   12284   63.00000   63.00000   64.00000    66   12471   65.50000   66.16667   66.50000
0000173  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    64   12283   12284   63.00000   63.33333   64.00000    66   12471   65.50000   66.16667   66.50000
0000174  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    64   12283   12284   63.00000   63.66667   64.00000    66   12471   65.50000   66.16667   66.50000
0000175  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    65   12284   12285   64.00000   64.00000   65.00000    66   12472   65.50000   66.16667   66.50000
0000176  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    65   12284   12285   64.00000   64.33333   65.00000    66   12472   65.50000   66.16667   66.50000
0000177  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    65   12284   12285   64.00000   64.66667   65.00000    66   12472   65.50000   66.16667   66.50000
0000178  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    66   12285   12286   65.00000   65.00000   66.00000    66   12473   65.50000   66.16667   66.50000
0000179  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    66   12285   12286   65.00000   65.33333   66.00000    66   12473   65.50000   66.16667   66.50000
0000180  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    66   12285   12286   65.00000   65.66667   66.00000    66   12473   65.50000   66.16667   66.50000
0000181  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    67   12286   12287   66.00000   66.00000   67.00000    66   12474   65.50000   66.16667   66.50000
0000182  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    67   12286   12287   66.00000   66.33333   67.00000    66   12474   65.50000   66.16667   66.50000
0000183  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    67   12286   12287   66.00000   66.66667   67.00000    66   12474   65.50000   66.16667   66.50000
0000184  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    68   12287   12288   67.00000   67.00000   68.00000    66   12475   65.50000   66.16667   66.50000
0000185  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    68   12287   12288   67.00000   67.33333   68.00000    66   12475   65.50000   66.16667   66.50000
0000186  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    68   12287   12288   67.00000   67.66667   68.00000    66   12475   65.50000   66.16667   66.50000
0000187  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    69   12288   12289   68.00000   68.00000   69.00000    66   12476   65.50000   66.16667   66.50000
0000188  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    69   12288   12289   68.00000   68.33333   69.00000    66   12476   65.50000   66.16667   66.50000
0000189  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    69   12288   12289   68.00000   68.66667   69.00000    66   12476   65.50000   66.16667   66.50000
0000190  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    70   12289   12290   69.00000   69.00000   70.00000    66   12477   65.50000   66.16667   66.50000
0000191  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    70   12289   12290   69.00000   69.33333   70.00000    66   12477   65.50000   66.16667   66.50000
0000192  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    70   12289   12290   69.00000   69.66667   70.00000    66   12477   65.50000   66.16667   66.50000
0000193  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    71   12290   12291   70.00000   70.00000   71.00000    66   12478   65.50000   66.16667   66.50000
0000194  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    71   12290   12291   70.00000   70.33333   71.00000    66   12478   65.50000   66.16667   66.50000
0000195  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    71   12290   12291   70.00000   70.66667   71.00000    66   12478   65.50000   66.16667   66.50000
0000196  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    72   12291   12292   71.00000   71.00000   72.00000    66   12479   65.50000   66.16667   66.50000
0000197  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    72   12291   12292   71.00000   71.33333   72.00000    66   12479   65.50000   66.16667   66.50000
0000198  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    72   12291   12292   71.00000   71.66667   72.00000    66   12479   65.50000   66.16667   66.50000
0000199  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    73   12292   12293   72.00000   72.00000   73.00000    66   12480   65.50000   66.16667   66.50000
0000200  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    73   12292   12293   72.00000   72.33333   73.00000    66   12480   65.50000   66.16667   66.50000
0000201  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    73   12292   12293   72.00000   72.66667   73.00000    66   12480   65.50000   66.16667   66.50000
0000202  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    74   12293   12294   73.00000   73.00000   74.00000    66   12481   65.50000   66.16667   66.50000
0000203  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    74   12293   12294   73.00000   73.33333   74.00000    66   12481   65.50000   66.16667   66.50000
0000204  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    74   12293   12294   73.00000   73.66667   74.00000    66   12481   65.50000   66.16667   66.50000
0000205  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    75   12294   12295   74.00000   74.00000   75.00000    66   12482   65.50000   66.16667   66.50000
0000206  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    75   12294   12295   74.00000   74.33333   75.00000    66   12482   65.50000   66.16667   66.50000
0000207  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    75   12294   12295   74.00000   74.66667   75.00000    66   12482   65.50000   66.16667   66.50000
0000208  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    76   12295   12296   75.00000   75.00000   76.00000    66   12483   65.50000   66.16667   66.50000
0000209  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    76   12295   12296   75.00000   75.33333   76.00000    66   12483   65.50000   66.16667   66.50000
0000210  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    76   12295   12296   75.00000   75.66667   76.00000    66   12483   65.50000   66.16667   66.50000
0000211  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    77   12296   12297   76.00000   76.00000   77.00000    66   12484   65.50000   66.16667   66.50000
0000212  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    77   12296   12297   76.00000   76.33333   77.00000    66   12484   65.50000   66.16667   66.50000
0000213  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    77   12296   12297   76.00000   76.66667   77.00000    66   12484   65.50000   66.16667   66.50000
0000214  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    78   12297   12298   77.00000   77.00000   78.00000    66   12485   65.50000   66.16667   66.50000
0000215  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    78   12297   12298   77.00000   77.33333   78.00000    66   12485   65.50000   66.16667   66.50000
0000216  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    78   12297   12298   77.00000   77.66667   78.00000    66   12485   65.50000   66.16667   66.50000
0000217  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    79   12298   12299   78.00000   78.00000   79.00000    66   12486   65.50000   66.16667   66.50000
0000218  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    79   12298   12299   78.00000   78.33333   79.00000    66   12486   65.50000   66.16667   66.50000
0000219  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    79   12298   12299   78.00000   78.66667   79.00000    66   12486   65.50000   66.16667   66.50000
0000220  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    80   12299   12300   79.00000   79.00000   80.00000    66   12487   65.50000   66.16667   66.50000
0000221  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    80   12299   12300   79.00000   79.33333   80.00000    66   12487   65.50000   66.16667   66.50000
0000222  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    80   12299   12300   79.00000   79.66667   80.00000    66   12487   65.50000   66.16667   66.50000
0000223  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    81   12300   12301   80.00000   80.00000   81.00000    66   12488   65.50000   66.16667   66.50000
0000224  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    81   12300   12301   80.00000   80.33333   81.00000    66   12488   65.50000   66.16667   66.50000
0000225  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    81   12300   12301   80.00000   80.66667   81.00000    66   12488   65.50000   66.16667   66.50000
0000226  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   12301   12302   81.00000   81.00000   82.00000    66   12489   65.50000   66.16667   66.50000
0000227  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    82   12301   12302   81.00000   81.33333   82.00000    66   12489   65.50000   66.16667   66.50000
0000228  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    82   12301   12302   81.00000   81.66667   82.00000    66   12489   65.50000   66.16667   66.50000
0000229  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   12452   12453   44.00000   44.00000   45.00000    67   12640   66.50000   66.50000   67.50000
0000230  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    45   12452   12453   44.00000   44.33333   45.00000    67   12640   66.50000   66.50000   67.50000
0000231  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    45   12452   12453   44.00000   44.66667   45.00000    67   12640   66.50000   66.50000   67.50000
0000232  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12453   12454   45.00000   45.00000   46.00000    67   12641   66.50000   66.50000   67.50000
0000233  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12453   12454   45.00000   45.33333   46.00000    67   12641   66.50000   66.50000   67.50000
0000234  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12453   12454   45.00000   45.66667   46.00000    67   12641   66.50000   66.50000   67.50000
0000235  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47   12454   12455   46.00000   46.00000   47.00000    67   12642   66.50000   66.50000   67.50000
0000236  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47   12454   12455   46.00000   46.33333   47.00000    67   12642   66.50000   66.50000   67.50000
0000237  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47   12454   12455   46.00000   46.66667   47.00000    67   12642   66.50000   66.50000   67.50000
0000238  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48   12455   12456   47.00000   47.00000   48.00000    67   12643   66.50000   66.50000   67.50000
0000239  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    48   12455   12456   47.00000   47.33333   48.00000    67   12643   66.50000   66.50000   67.50000
0000240  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    48   12455   12456   47.00000   47.66667   48.00000    67   12643   66.50000   66.50000   67.50000
0000241  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    49   12456   12457   48.00000   48.00000   49.00000    67   12644   66.50000   66.50000   67.50000
0000242  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    49   12456   12457   48.00000   48.33333   49.00000    67   12644   66.50000   66.50000   67.50000
0000243  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    49   12456   12457   48.00000   48.66667   49.00000    67   12644   66.50000   66.50000   67.50000
0000244  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50   12457   12458   49.00000   49.00000   50.00000    67   12645   66.50000   66.50000   67.50000
0000245  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50   12457   12458   49.00000   49.33333   50.00000    67   12645   66.50000   66.50000   67.50000
0000246  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50   12457   12458   49.00000   49.66667   50.00000    67   12645   66.50000   66.50000   67.50000
0000247  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51   12458   12459   50.00000   50.00000   51.00000    67   12646   66.50000   66.50000   67.50000
0000248  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    51   12458   12459   50.00000   50.33333   51.00000    67   12646   66.50000   66.50000   67.50000
0000249  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    51   12458   12459   50.00000   50.66667   51.00000    67   12646   66.50000   66.50000   67.50000
0000250  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    52   12459   12460   51.00000   51.00000   52.00000    67   12647   66.50000   66.50000   67.50000
0000251  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    52   12459   12460   51.00000   51.33333   52.00000    67   12647   66.50000   66.50000   67.50000
0000252  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    52   12459   12460   51.00000   51.66667   52.00000    67   12647   66.50000   66.50000   67.50000
0000253  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    53   12460   12461   52.00000   52.00000   53.00000    67   12648   66.50000   66.50000   67.50000
0000254  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    53   12460   12461   52.00000   52.33333   53.00000    67   12648   66.50000   66.50000   67.50000
0000255  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    53   12460   12461   52.00000   52.66667   53.00000    67   12648   66.50000   66.50000   67.50000
0000256  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    54   12461   12462   53.00000   53.00000   54.00000    67   12649   66.50000   66.50000   67.50000
0000257  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    54   12461   12462   53.00000   53.33333   54.00000    67   12649   66.50000   66.50000   67.50000
