Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000158  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58   12343   12344   57.50000   57.83333   58.50000    67   12532   66.00000   66.33333   67.00000
0000159  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58   12343   12344   57.50000   58.16667   58.50000    67   12532   66.00000   66.33333   67.00000
0000160  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59   12344   12345   58.50000   58.50000   59.50000    67   12533   66.00000   66.33333   67.00000
0000161  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59   12344   12345   58.50000   58.83333   59.50000    67   12533   66.00000   66.33333   67.00000
0000162  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59   12344   12345   58.50000   59.16667   59.50000    67   12533   66.00000   66.33333   67.00000
0000163  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60   12345   12346   59.50000   59.50000   60.50000    67   12534   66.00000   66.33333   67.00000
0000164  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60   12345   12346   59.50000   59.83333   60.50000    67   12534   66.00000   66.33333   67.00000
0000165  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60   12345   12346   59.50000   60.16667   60.50000    67   12534   66.00000   66.33333   67.00000
0000166  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61   12346   12347   60.50000   60.50000   61.50000    67   12535   66.00000   66.33333   67.00000
0000167  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61   12346   12347   60.50000   60.83333   61.50000    67   12535   66.00000   66.33333   67.00000
0000168  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61   12346   12347   60.50000   61.16667   61.50000    67   12535   66.00000   66.33333   67.00000
0000169  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    62   12347   12348   61.50000   61.50000   62.50000    67   12536   66.00000   66.33333   67.00000
0000170  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    62   12347   12348   61.50000   61.83333   62.50000    67   12536   66.00000   66.33333   67.00000
0000171  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    62   12347   12348   61.50000   62.16667   62.50000    67   12536   66.00000   66.33333   67.00000
0000172  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    63   12348   12349   62.50000   62.50000   63.50000    67   12537   66.00000   66.33333   67.00000
0000173  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    63   12348   12349   62.50000   62.83333   63.50000    67   12537   66.00000   66.33333   67.00000
0000174  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    63   12348   12349   62.50000   63.16667   63.50000    67   12537   66.00000   66.33333   67.00000
0000175  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    64   12349   12350   63.50000   63.50000   64.50000    67   12538   66.00000   66.33333   67.00000
0000176  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    64   12349   12350   63.50000   63.83333   64.50000    67   12538   66.00000   66.33333   67.00000
0000177  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    64   12349   12350   63.50000   64.16667   64.50000    67   12538   66.00000   66.33333   67.00000
0000178  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    65   12350   12351   64.50000   64.50000   65.50000    67   12539   66.00000   66.33333   67.00000
0000179  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    65   12350   12351   64.50000   64.83333   65.50000    67   12539   66.00000   66.33333   67.00000
0000180  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    65   12350   12351   64.50000   65.16667   65.50000    67   12539   66.00000   66.33333   67.00000
0000181  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    66   12351   12352   65.50000   65.50000   66.50000    67   12540   66.00000   66.33333   67.00000
0000182  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    66   12351   12352   65.50000   65.83333   66.50000    67   12540   66.00000   66.33333   67.00000
0000183  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    66   12351   12352   65.50000   66.16667   66.50000    67   12540   66.00000   66.33333   67.00000
0000184  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    67   12352   12353   66.50000   66.50000   67.50000    67   12541   66.00000   66.33333   67.00000
0000185  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    67   12352   12353   66.50000   66.83333   67.50000    67   12541   66.00000   66.33333   67.00000
0000186  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    67   12352   12353   66.50000   67.16667   67.50000    67   12541   66.00000   66.33333   67.00000
0000187  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    68   12353   12354   67.50000   67.50000   68.50000    67   12542   66.00000   66.33333   67.00000
0000188  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    68   12353   12354   67.50000   67.83333   68.50000    67   12542   66.00000   66.33333   67.00000
0000189  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    68   12353   12354   67.50000   68.16667   68.50000    67   12542   66.00000   66.33333   67.00000
0000190  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    69   12354   12355   68.50000   68.50000   69.50000    67   12543   66.00000   66.33333   67.00000
0000191  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    69   12354   12355   68.50000   68.83333   69.50000    67   12543   66.00000   66.33333   67.00000
0000192  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    69   12354   12355   68.50000   69.16667   69.50000    67   12543   66.00000   66.33333   67.00000
0000193  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    70   12355   12356   69.50000   69.50000   70.50000    67   12544   66.00000   66.33333   67.00000
0000194  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    70   12355   12356   69.50000   69.83333   70.50000    67   12544   66.00000   66.33333   67.00000
0000195  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    70   12355   12356   69.50000   70.16667   70.50000    67   12544   66.00000   66.33333   67.00000
0000196  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    71   12356   12357   70.50000   70.50000   71.50000    67   12545   66.00000   66.33333   67.00000
0000197  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    71   12356   12357   70.50000   70.83333   71.50000    67   12545   66.00000   66.33333   67.00000
0000198  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    71   12356   12357   70.50000   71.16667   71.50000    67   12545   66.00000   66.33333   67.00000
0000199  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    72   12357   12358   71.50000   71.50000   72.50000    67   12546   66.00000   66.33333   67.00000
0000200  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    72   12357   12358   71.50000   71.83333   72.50000    67   12546   66.00000   66.33333   67.00000
0000201  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    72   12357   12358   71.50000   72.16667   72.50000    67   12546   66.00000   66.33333   67.00000
0000202  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    73   12358   12359   72.50000   72.50000   73.50000    67   12547   66.00000   66.33333   67.00000
0000203  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    73   12358   12359   72.50000   72.83333   73.50000    67   12547   66.00000   66.33333   67.00000
0000204  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    73   12358   12359   72.50000   73.16667   73.50000    67   12547   66.00000   66.33333   67.00000
0000205  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    74   12359   12360   73.50000   73.50000   74.50000    67   12548   66.00000   66.33333   67.00000
0000206  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    74   12359   12360   73.50000   73.83333   74.50000    67   12548   66.00000   66.33333   67.00000
0000207  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    74   12359   12360   73.50000   74.16667   74.50000    67   12548   66.00000   66.33333   67.00000
0000208  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    75   12360   12361   74.50000   74.50000   75.50000    67   12549   66.00000   66.33333   67.00000
0000209  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    75   12360   12361   74.50000   74.83333   75.50000    67   12549   66.00000   66.33333   67.00000
0000210  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    75   12360   12361   74.50000   75.16667   75.50000    67   12549   66.00000   66.33333   67.00000
0000211  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    76   12361   12362   75.50000   75.50000   76.50000    67   12550   66.00000   66.33333   67.00000
0000212  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    76   12361   12362   75.50000   75.83333   76.50000    67   12550   66.00000   66.33333   67.00000
0000213  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    76   12361   12362   75.50000   76.16667   76.50000    67   12550   66.00000   66.33333   67.00000
0000214  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    77   12362   12363   76.50000   76.50000   77.50000    67   12551   66.00000   66.33333   67.00000
0000215  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    77   12362   12363   76.50000   76.83333   77.50000    67   12551   66.00000   66.33333   67.00000
0000216  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    77   12362   12363   76.50000   77.16667   77.50000    67   12551   66.00000   66.33333   67.00000
0000217  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    78   12363   12364   77.50000   77.50000   78.50000    67   12552   66.00000   66.33333   67.00000
0000218  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    78   12363   12364   77.50000   77.83333   78.50000    67   12552   66.00000   66.33333   67.00000
0000219  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    78   12363   12364   77.50000   78.16667   78.50000    67   12552   66.00000   66.33333   67.00000
0000220  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    79   12364   12365   78.50000   78.50000   79.50000    67   12553   66.00000   66.33333   67.00000
0000221  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    79   12364   12365   78.50000   78.83333   79.50000    67   12553   66.00000   66.33333   67.00000
0000222  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    79   12364   12365   78.50000   79.16667   79.50000    67   12553   66.00000   66.33333   67.00000
0000223  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    80   12365   12366   79.50000   79.50000   80.50000    67   12554   66.00000   66.33333   67.00000
0000224  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    80   12365   12366   79.50000   79.83333   80.50000    67   12554   66.00000   66.33333   67.00000
0000225  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    80   12365   12366   79.50000   80.16667   80.50000    67   12554   66.00000   66.33333   67.00000
0000226  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    81   12366   12367   80.50000   80.50000   81.50000    67   12555   66.00000   66.33333   67.00000
0000227  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    81   12366   12367   80.50000   80.83333   81.50000    67   12555   66.00000   66.33333   67.00000
0000228  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    81   12366   12367   80.50000   81.16667   81.50000    67   12555   66.00000   66.33333   67.00000
0000229  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   12367   12368   81.50000   81.50000   82.50000    67   12556   66.00000   66.33333   67.00000
0000230  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    82   12367   12368   81.50000   81.83333   82.50000    67   12556   66.00000   66.33333   67.00000
0000231  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    44   12329   12330   43.50000   43.83333   44.50000    67   12518   66.00000   66.66667   67.00000
0000232  0.00000e+00  0.00000e+00  4.44444e-01  0.00000e+00  4.44444e-01    44   12329   12330   43.50000   44.16667   44.50000    67   12518   66.00000   66.66667   67.00000
0000233  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    45   12330   12331   44.50000   44.50000   45.50000    67   12519   66.00000   66.66667   67.00000
0000234  0.00000e+00  0.00000e+00  0.00000e+00  4.44444e-01  4.44444e-01    45   12330   12331   44.50000   44.83333   45.50000    67   12519   66.00000   66.66667   67.00000
0000235  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    45   12330   12331   44.50000   45.16667   45.50000    67   12519   66.00000   66.66667   67.00000
0000236  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12331   12332   45.50000   45.50000   46.50000    67   12520   66.00000   66.66667   67.00000
0000237  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12331   12332   45.50000   45.83333   46.50000    67   12520   66.00000   66.66667   67.00000
0000238  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12331   12332   45.50000   46.16667   46.50000    67   12520   66.00000   66.66667   67.00000
0000239  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47   12332   12333   46.50000   46.50000   47.50000    67   12521   66.00000   66.66667   67.00000
0000240  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    47   12332   12333   46.50000   46.83333   47.50000    67   12521   66.00000   66.66667   67.00000
0000241  0.00000e+00  0.00000e+00  4.44444e-01  0.00000e+00  4.44444e-01    47   12332   12333   46.50000   47.16667   47.50000    67   12521   66.00000   66.66667   67.00000
0000242  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    48   12333   12334   47.50000   47.50000   48.50000    67   12522   66.00000   66.66667   67.00000
0000243  0.00000e+00  0.00000e+00  2.22222e-01  4.44444e-01  6.66667e-01    48   12333   12334   47.50000   47.83333   48.50000    67   12522   66.00000   66.66667   67.00000
0000244  0.00000e+00  0.00000e+00  4.44444e-01  2.22222e-01  6.66667e-01    48   12333   12334   47.50000   48.16667   48.50000    67   12522   66.00000   66.66667   67.00000
0000245  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    49   12334   12335   48.50000   48.50000   49.50000    67   12523   66.00000   66.66667   67.00000
0000246  0.00000e+00  0.00000e+00  0.00000e+00  4.44444e-01  4.44444e-01    49   12334   12335   48.50000   48.83333   49.50000    67   12523   66.00000   66.66667   67.00000
0000247  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    49   12334   12335   48.50000   49.16667   49.50000    67   12523   66.00000   66.66667   67.00000
0000248  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50   12335   12336   49.50000   49.50000   50.50000    67   12524   66.00000   66.66667   67.00000
0000249  0.00000e+00  1.11111e-01  2.22222e-01  0.00000e+00  3.33333e-01    50   12335   12336   49.50000   49.83333   50.50000    67   12524   66.00000   66.66667   67.00000
0000250  0.00000e+00  2.22222e-01  4.44444e-01  0.00000e+00  6.66667e-01    50   12335   12336   49.50000   50.16667   50.50000    67   12524   66.00000   66.66667   67.00000
0000251  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    51   12336   12337   50.50000   50.50000   51.50000    67   12525   66.00000   66.66667   67.00000
0000252  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    51   12336   12337   50.50000   50.83333   51.50000    67   12525   66.00000   66.66667   67.00000
0000253  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    51   12336   12337   50.50000   51.16667   51.50000    67   12525   66.00000   66.66667   67.00000
0000254  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    52   12337   12338   51.50000   51.50000   52.50000    67   12526   66.00000   66.66667   67.00000
0000255  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    52   12337   12338   51.50000   51.83333   52.50000    67   12526   66.00000   66.66667   67.00000
0000256  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    52   12337   12338   51.50000   52.16667   52.50000    67   12526   66.00000   66.66667   67.00000
0000257  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    53   12338   12339   52.50000   52.50000   53.50000    67   12527   66.00000   66.66667   67.00000
